ID¬ID_FORMA¬FORMA¬OBSERVACION¬PATH¬LOC¬LOC Fpp¬VERBO¬PATH_VB¬TOP VERBO¬Causa¬¬¬Notas¬AÑO¬CORPUS
46¬01_pp+pp¬de entre¬Pues así como fué de día, mandó el capitán que los bergantines saliesen de entre los árboles, donde estaban amarrados¬CON¬CON¬LOC¬salir¬SI – Fuente-Meta¬dentro-fuera¬NO¬fuente¬en medio¬¬1535¬CORDE
47¬01_pp+pp¬de entre¬Estando assí afligido el rey, salen de entre aquella gente dos grandes cavalleros, llamados Sambución y Cambrando, los cuales esforçaron al rey y le dieron buena esperança.¬CON¬CON¬LOC¬salir¬SI – Fuente-Meta¬dentro-fuera¬NO¬fuente¬en medio¬¬1542¬CORDE
48¬01_pp+pp¬de entre¬El escritor de la obra, que bien puede ser un hombre joven, surge de entre el público antes de que se dé la tercera llamada; ¬CON¬CON¬LOC¬surgir¬NO – C – Meta¬locativo¬NO¬fuente¬en medio¬¬1975¬CREA MEX
49¬01_pp+pp¬de entre¬Por fin extrae de entre la tierra una perdiz viva ¬CON¬CON¬LOC¬extraer¬SI – Fuente-Meta¬dentro-fuera¬SI¬fuente¬dentro¬¬1975¬CREA
50¬01_pp+pp¬de entre¬La grua ha sacado el Ferrari de entre la maraña de gard-rails. ¬CON¬CON¬LOC¬sacar¬SI – Fuente-Meta¬dentro-fuera¬SI¬fuente¬en medio¬¬1976¬CREA
51¬01_pp+pp¬de entre¬Entramos, pues, al patio del colegio y sacamos de entre los escombros tablas, maderos, vigas¬CON¬CON¬LOC¬sacar¬SI – Fuente-Meta¬dentro-fuera¬SI¬fuente¬en medio¬¬1976¬CREA
52¬01_pp+pp¬de entre¬sacaba de entre los vastos muslos, adornada por el esplendor de la sangre, una mujercita, cargada con su sino de mujercita. ¬CON¬CON¬LOC¬sacar¬SI – Fuente-Meta¬dentro-fuera¬SI¬fuente¬en medio¬¬1976¬CREA
53¬01_pp+pp¬de entre¬Cuando iba a alcanzar la orilla vi que un hombre surgía de entre los palmerales¬CON¬CON¬LOC¬surgir¬NO – C – Meta¬locativo¬NO¬fuente¬en medio¬¬1976¬CREA
54¬01_pp+pp¬de entre¬"Y surgiendo de entre la bruma, resplandeciente casco y resplandeciente casco y coraza -la despedida fraternal del cisne... ""Adio, adio, cigno canor""... "¬CON¬CON¬LOC¬surgir¬NO – C – Meta¬locativo¬NO¬fuente¬dentro¬¬1976¬CREA
55¬01_pp+pp¬de entre¬Se arrodilló junto a la chaise-longue, le quitó de entre los dedos la carta arrugada, la dobló  ¬CON¬CON¬LOC¬quitar¬NO – C – Fuente¬cambio-loc¬SI¬fuente¬en medio¬¬1976¬CREA
56¬01_pp+pp¬de entre¬... a la bendita de Hamruch retirando la fotografía de entre una de las revistas, pasándole un paño ...  ¬CON¬CON¬LOC¬retirar¬NO – C – Fuente¬cambio-loc¬SI¬fuente¬en medio¬¬1976¬CREA
57¬01_pp+pp¬de entre¬Al doblarlas para meterlas en el armario, saltó de entre ellas una carterita marrón.¬CON¬CON¬LOC¬saltar¬SI – Fuente-Meta¬abajo-arriba¬NO¬fuente¬en medio¬¬1976¬CREA
58¬01_pp+pp¬de entre¬Un personaje con expresión maléfica, gesto impuso y pesado cuerpo salió de entre la gente y se acercó a caballo. ¬CON¬CON¬LOC¬salir¬SI – Fuente-Meta¬dentro-fuera¬NO¬fuente¬en medio¬¬1977¬CREA
59¬01_pp+pp¬de entre¬De repente un ganso gigante salió de entre la bruma y cruzó sobre el puente¬CON¬CON¬LOC¬salir¬SI – Fuente-Meta¬dentro-fuera¬NO¬fuente¬en medio¬¬1977¬CREA
60¬01_pp+pp¬de entre¬para descubrir el sitio donde nació Nerón y sacar, de entre los ovarios y los preservativos gelatinosos, la esmeralda que debió caer del ojo asombrado del emperador. ¬CON¬CON¬LOC¬sacar¬SI – Fuente-Meta¬dentro-fuera¬SI¬fuente¬en medio¬¬1977¬CREA MEX
61¬01_pp+pp¬de entre¬Sánchez y Cambón, atraídos por los disparos, aparecieron de entre el bosque de cipreses y araucarias.¬CON¬CON¬LOC¬aparecer¬NO – C – Aparece¬cambio-loc¬NO¬fuente¬en medio¬¬1979¬CREA
62¬01_pp+pp¬de entre¬Ramón estaba sobre su cama, tendido y amortajado, la piel se le había puesto blanco plomizo, de entre los labios alcanzaba a salírsele un diente, los pelos de la barba que nadie le había afeitado, le hacían a su cara como una aureola plateada.¬SIN¬CON¬LOC¬salirse¬SI¬dentro-fuera¬¬fuente¬en medio¬¬1979¬CREA MEX
63¬01_pp+pp¬de entre¬Cuando termina la acción de la mudanza y el matrimonio se queda a solas, encerrado, el personaje surge súbitamente de entre los muebles y ataca a tubazos a la pareja antes de que Sara y Jorge salgan de su asombro e intenten defenderse.¬CON¬CON¬LOC¬surgir¬NO – C – Meta¬locativo¬NO¬fuente¬en medio¬¬1979¬CREA MEX
64¬01_pp+pp¬de entre¬Y también veo surgir de entre las sombras a un extraño ser maléfico ¬CON¬CON¬LOC¬surgir¬NO – C – Meta¬locativo¬NO¬fuente¬en medio¬¬1980¬CREA
65¬01_pp+pp¬de entre¬Escoge sus alimentos, que selecciona de entre una variedad previamente preparados¬SIN¬CON¬LOC¬seleccionar¬NO¬NO¬¬fuente¬en medio¬¬1980¬CREA MEX
66¬01_pp+pp¬de entre¬Además, a lo mejor sale de entre las tinieblas que la hermana de algún cuate está buenísima y trae la onda gruesa.¬SIN¬CON¬LOC¬salir¬NO-Aparecer¬dentro-fuera¬¬fuente¬en medio¬¬1980¬CREA MEX
67¬01_pp+pp¬de entre¬La docilidad y el empeño de Emilio lo hicieron destacar rápidamente de entre los seminaristas.¬SIN¬CON¬LOC¬destacar¬NO¬NO¬¬fuente¬en medio¬¬1980¬CREA MEX
68¬01_pp+pp¬de entre¬El otro día me salió de entre un cañaveral, y el ordinario me dijo ...¬CON¬CON¬LOC¬salir¬SI – Fuente-Meta¬dentro-fuera¬NO¬fuente¬en medio¬¬1981¬CREA
69¬01_pp+pp¬de entre¬Tú saliste de entre mis enemigos de clase¬SIN¬CON¬LOC¬salir¬NO-Aparecer¬dentro-fuera¬¬fuente¬en medio¬¬1981¬CREA
70¬01_pp+pp¬de entre¬Una mole de arquitectura medieval que brota, sobrecogiendo al viajero, de entre los árboles de la selva.¬SIN¬CON¬LOC¬brotar¬NO – C – Aparece¬locativo¬¬fuente¬en medio¬¬1981¬CREA
71¬01_pp+pp¬de entre¬aparecían de pronto como por arte de magia, surgiendo de entre los matojos y los arbustos¬CON¬CON¬LOC¬surgir¬NO – C – Meta¬locativo¬NO¬fuente¬en medio¬¬1981¬CREA
72¬01_pp+pp¬de entre¬en compañía de un libro que nunca llegaba a abrir, que a cada rato se me volvía a caer de entre las manos, ¬CON¬CON¬LOC¬caerse¬SI – Fuente-Meta¬arriba-abajo¬NO¬fuente¬en medio¬¬1981¬CREA
73¬01_pp+pp¬de entre¬el cual se disponía entonces a extraer de entre los pliegues del manteo un pañuelo¬CON¬CON¬LOC¬extraer¬SI – Fuente-Meta¬dentro-fuera¬SI¬fuente¬en medio¬¬1981¬CREA
74¬01_pp+pp¬de entre¬Y de pronto nació de entre las sombras, ¬SIN¬CON¬LOC¬nacer¬NO¬NO¬¬fuente¬en medio¬¬1981¬CREA
75¬01_pp+pp¬de entre¬Una sombra oscura nació de entre las sombras de la cocina. ¬SIN¬CON¬LOC¬nacer¬NO¬NO¬¬fuente¬en medio¬¬1981¬CREA
76¬01_pp+pp¬de entre¬Es, pues, legítimo, considerar que el arte popular, por su obediencia a cánones no escritos y por la libertad que caracteriza a los artífices, selecciona de entre esta riqueza ciertas unidades, ciertas combinaciones, y al usarlas de preferencia les incorpora un modo personal de tratamiento.¬SIN¬CON¬NO-LOC¬seleccionar¬NO¬NO¬¬fuente¬en medio¬¬1981¬CREA MEX
77¬01_pp+pp¬de entre¬Los términos alfarería y cerámica suelen usarse como sinónimos. Por este motivo conviene decir que entre ambas ramas existen algunas diferencias. de entre las principales cabe señalar que en la alfarería se usan materias primas en estado natural, apenas con alguna forma de purificación,¬SIN¬SIN¬NO-LOC¬señalar¬NO¬NO¬¬fuente¬en medio¬¬1981¬CREA MEX
78¬01_pp+pp¬de entre¬"de entre estas modalidades precisadas por los expertos, en la alfarería popular actual predomina el modelado sobre moldes o, simplemente ""moldeado"","¬SIN¬SIN¬NO-LOC¬predominar¬NO¬NO¬¬fuente¬en medio¬¬1981¬CREA MEX
79¬01_pp+pp¬de entre¬Otro importante canal de distribución y venta son la ferias, de entre las cuales hay unas que son generales, otras especializadas.¬SIN¬SIN¬NO-LOC¬haber¬NO¬NO¬¬fuente¬en medio¬¬1981¬CREA MEX
80¬01_pp+pp¬de entre¬Ojalá hubiera un conjuro para detener la realidad pasajera, para apretar la felicidad que se nos escurre de entre los labios.¬FIG¬CON¬LOC¬escurrirse¬SI – Posición__Forma¬cambio-forma__posición¬NO¬fuente¬en medio¬¬1981¬CREA MEX
81¬01_pp+pp¬de entre¬La última realidad es semejante a la primera y las imágenes se nos escurren de entre los párpados.¬FIG¬CON¬LOC¬escurrirse¬SI – Posición__Forma¬cambio-forma__posición¬NO¬fuente¬en medio¬FN sujeto causa sentido figurado¬1981¬CREA MEX
82¬01_pp+pp¬de entre¬una porción pequeña de este grupo original, los huastecos, se separaron de entre los aguacatecos y los uspantecos y emigraron hacia el norte y el oeste ¬CON¬CON¬LOC¬separarse¬SI – Fuente¬separación¬NO¬fuente¬en medio¬¬1981¬CREA MEX
83¬01_pp+pp¬de entre¬se les unió, pasados unos 200 años, otra pequeña porción del grupo original, los yucatecos, quienes se separaron de entre los uspantecos y los pokonchíes.¬CON¬CON¬LOC¬separarse¬SI – Fuente¬separación¬NO¬fuente¬en medio¬¬1981¬CREA MEX
84¬01_pp+pp¬de entre¬Un poco más tarde, aproximadamente en 750 antes de nuestra era, los tzeltalanos, separándose de entre el jacalteco y el ixil, siguieron a los chontales, se trasladaron hacia el norte, y establecieron un contacto algo más estrecho con el chontalano que con el lacandón-yucateco.¬CON¬CON¬LOC¬separarse¬SI – Fuente¬separación¬NO¬fuente¬en medio¬¬1981¬CREA MEX
85¬01_pp+pp¬de entre¬El chuj se apartó luego, de entre el jacalteco y el motocintleco, por un lado, y el ixil y el aguacateco por el otro, y de una asociación bastante estrecha con el pokonchí y el usupanteco, aproximadamente en 200 antes de nuestra¬FIG¬FIG¬LOC¬apartarse¬SI¬cerca-lejos¬NO¬fuente¬en medio¬¬1981¬CREA MEX
86¬01_pp+pp¬de entre¬Aproximadamente en el año 200 antes de nuestra era, los idiomas quicheanos (exceptuándose el uspanteco) empezaron igualmente a distanciarse de entre el aguacateco y motocintleco.¬FIG¬FIG¬LOC¬distanciarse¬SI – Meta¬cerca-lejos¬NO¬fuente¬en medio¬¬1981¬CREA MEX
87¬01_pp+pp¬de entre¬Un poco más tarde que el quicheano, los idiomas kekchianos empezaron a trasladarse de entre el aguacateco y el ixil, aproximadamente en el año 100 antes de nuestra era.¬FIG¬FIG¬LOC¬trasladarse¬SI – Meta¬cambio-loc¬NO¬fuente¬en medio¬¬1981¬CREA MEX
88¬01_pp+pp¬de entre¬de entre la muchedumbre surge un gigante, que arrebata el cadáver de las garras del tigre y, dando a éste una patada, lo mata,¬CON¬CON¬LOC¬surgir¬NO – C – Meta¬locativo¬NO¬fuente¬en medio¬¬1981¬CREA MEX
89¬01_pp+pp¬de entre¬Saca boli y unas cuartillas de entre la camisa y el pecho¬CON¬CON¬LOC¬sacar¬SI – Fuente-Meta¬dentro-fuera¬SI¬fuente¬en medio¬¬1982¬CREA
90¬01_pp+pp¬de entre¬Larga pausa. MAY.  habrá sacado de entre los trapos un paraguas negro y protege con él a PORT. ¬CON¬CON¬LOC¬sacar¬SI – Fuente-Meta¬dentro-fuera¬SI¬fuente¬en medio¬¬1982¬CREA
91¬01_pp+pp¬de entre¬Mi imaginación se quedaba mucho rato, después de leer esa frase, meciéndose sobre las olas del mar, hasta que aparecía de entre las verdes aguas la imagen de la diosa desnuda, hecha de blanquísima espuma.¬SIN¬FIG¬LOC¬aparecer¬NO – C – Aparece¬locativo¬NO¬fuente¬en medio¬¬1982¬CREA
92¬01_pp+pp¬de entre¬Para construir una letrina cave un agujero de un metro cuadrado y con una profundidad de entre metro y medio y dos metros. La tapa para la letrina se puede hacer de madera o de concreto.¬SIN¬SIN¬NO-LOC¬N-profundidad¬--¬--¬--¬--¬--¬¬1982¬CREA MEX
93¬01_pp+pp¬de entre¬y de entre los pliegues de su memoria resucitaba con majestuosa languidez una Cleopatra Claudette Colbert, por supuesto en nada parecida a la reina que sembró Roma de obeliscos y gatos, ¬SIN¬FIG¬NO-LOC¬resucitar¬NO – C – Aparece¬NO¬NO¬fuente¬en medio¬¬1982¬CREA MEX
94¬01_pp+pp¬de entre¬de entre nosotros, yo fui una de sus primeras acompañantes ;exclamó Eugenia;.¬SIN¬SIN¬NO-LOC¬ser¬NO¬NO¬¬fuente¬en medio¬¬1982¬CREA MEX
95¬01_pp+pp¬de entre¬Leona saca el pie de entre las cobijas y toca el linóleum del piso.¬CON¬CON¬LOC¬sacar¬SI – Fuente-Meta¬dentro-fuera¬SI¬fuente¬en medio¬¬1982¬CREA MEX
96¬01_pp+pp¬de entre¬La luna emergió de entre las nubes, clara, llena¬SIN¬CON¬LOC¬emerger¬NO – C – Aparece¬locativo¬¬fuente¬en medio¬¬1983¬CREA
97¬01_pp+pp¬de entre¬No te dio tiempo de llegar, de entre la penumbra surgió un jorobado con el rostro velado de sangre y las manos sobre los párpados.¬CON¬CON¬LOC¬surgir¬NO – C – Meta¬locativo¬NO¬fuente¬en medio¬¬1983¬CREA
98¬01_pp+pp¬de entre¬Y de entre ellos un nuevo sentimiento, obscuro como un reptil, lo envenenaba todos. Un sentimiento de reproche violento para su madre.¬SIN¬SIN¬NO-LOC¬NOMINAL¬NO¬NO¬¬fuente¬en medio¬¬1983¬CREA MEX
99¬01_pp+pp¬de entre¬Dos pequeños perros salieron de entre los árboles, saltando y ladrando¬CON¬CON¬LOC¬salir¬SI – Fuente-Meta¬dentro-fuera¬NO¬fuente¬en medio¬¬1984¬CREA
100¬01_pp+pp¬de entre¬Sidney aún dormía y no fue fácil el salir de entre sus brazos sin despertarla.¬CON¬CON¬LOC¬N-el-salir¬--¬--¬--¬fuente¬en medio¬¬1984¬CREA MEX
101¬01_pp+pp¬de entre¬Pero el Nazareno había sacado de entre los muertos -potestad reservada única ...¬CON¬CON¬LOC¬sacar¬SI – Fuente-Meta¬dentro-fuera¬SI¬fuente¬en medio¬¬1984¬CREA
102¬01_pp+pp¬de entre¬Sergetti saca de entre sus ropas un pistolón antiguo ¬CON¬CON¬LOC¬sacar¬SI – Fuente-Meta¬dentro-fuera¬SI¬fuente¬en medio¬¬1984¬CREA
103¬01_pp+pp¬de entre¬jodida risita de aquella preciosidad que se les escapaba de entre los brazos alborozada y saltando.¬CON¬CON¬LOC¬escaparse¬SI – Fuente¬cerca-lejos¬NO¬fuente¬en medio¬¬1984¬CREA
104¬01_pp+pp¬de entre¬surgió de entre los discípulos y corrió tras el Maestro¬CON¬CON¬LOC¬surgir¬NO – C – Meta¬locativo¬NO¬fuente¬en medio¬¬1984¬CREA
105¬01_pp+pp¬de entre¬uno de aquellos desalmados arrancaba la caña de entre las manos del Nazareno¬CON¬CON¬LOC¬arrancar¬SI – Fuente-Manera¬separación¬SI¬fuente¬en medio¬¬1984¬CREA
